Latitude,Longitude,Detail,DCA License Number,License Type,License Expiration Date,License Category,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough
40.7510859,-73.9864584,"Vehicle Spaces: 120, Bicycle Spaces: 12",1179983-DCA,Business,03/31/2019,Garage,PACE PARKING LLC,,990,AVENUE OF THE AMERICAS,,NEW YORK,NY,10018,2126869800,Manhattan
40.7675883,-73.990066,"Vehicle Spaces: 48, Bicycle Spaces:",1179523-DCA,Business,03/31/2019,Garage,815 TENTH PARKING LLC,,815,10TH AVE,,NEW YORK,NY,10019,212-686-9800,Manhattan
40.689544,-73.991325,"Vehicle Spaces: 700, Bicycle Spaces: 25",1178703-DCA,Business,03/31/2019,Garage,PARK KWIK LLC,,211,ATLANTIC AVE,,BROOKLYN,NY,11201,718-855-1730,Brooklyn
40.7956731,-73.9735856,"Vehicle Spaces: 95, Bicycle Spaces: 9",1172794-DCA,Business,07/06/2018,Garage,EMPIRE PARKING CORP.,,303,W 96TH ST,,NEW YORK,NY,10025,212-262-4771,Manhattan
40.7042828,-73.9867732,"Vehicle Spaces: 115, Bicycle Spaces: 12",1172406-DCA,Business,03/31/2019,Garage,PARK KWIK LLC,,55,WASHINGTON ST,,BROOKLYN,NY,11201,718-855-1730,Brooklyn
40.7603744,-73.976677,"Vehicle Spaces: 90, Bicycle Spaces: 9",1166505-DCA,Business,07/06/2018,Garage and Parking Lot,MODERN PARKING LLC,,666,5TH AVE,,NEW YORK,NY,10103,2126869800,Manhattan
40.7198743,-74.0105129,"Vehicle Spaces: 318, Bicycle Spaces: 21",1159595-DCA,Business,03/31/2019,Garage,PATRIOT PARKING LLC,,351,GREENWICH ST,,NEW YORK,NY,10013,2126869800,Manhattan
40.7180667,-74.0105257,"Vehicle Spaces: 232, Bicycle Spaces: 20",1159592-DCA,Business,03/31/2019,Garage,PATRIOT PARKING LLC,,308,GREENWICH ST,,NEW YORK,NY,10013,2126869800,Manhattan
40.7715445,-73.9858951,"Vehicle Spaces: 140, Bicycle Spaces: 14",1157180-DCA,Business,03/31/2019,Garage,"ALFRED CAR PARK, LLC",GGMC,161,W 61ST ST,,NEW YORK,NY,10023,2129966363,Manhattan
40.724376,-73.9941788,"Vehicle Spaces: 62, Bicycle Spaces: 6",1155049-DCA,Business,03/31/2019,Garage and Parking Lot,MOTT PARK LLC,,284,MOTT ST,,NEW YORK,NY,10012,212-564-3199,Manhattan
40.7602859,-73.9640752,"Vehicle Spaces: 227, Bicycle Spaces: 20",1153766-DCA,Business,03/31/2019,Garage,MPC PARKING LLC,,1104,2ND AVE,,NEW YORK,NY,10022,2126869800,Manhattan
40.7354766,-73.9851679,"Vehicle Spaces: 108, Bicycle Spaces: 10",1153003-DCA,Business,03/31/2019,Garage,18TH AND THIRD PARKING LLC,,201,E 17TH ST,,NEW YORK,NY,10003,2126869800,Manhattan
40.815471,-73.915312,"Vehicle Spaces: 64, Bicycle Spaces: 6",1151780-DCA,Business,03/31/2019,Garage,"BROOK PARKING GARAGE, INC.",,420,E 167TH ST,,BRONX,NY,10456,7185888328,Bronx
40.8142287,-73.9396101,"Vehicle Spaces: 53, Bicycle Spaces: 5",1148653-DCA,Business,03/31/2019,Garage,UPTOWN PARKING CORP.,,1721-1735,AMSTERDAM AVE,,NEW YORK,NY,0,2124903460,
40.830447,-73.9198113,"Vehicle Spaces: 286, Bicycle Spaces: 21",1148651-DCA,Business,03/31/2019,Garage,1020 PARKING LLC,,1020,GRAND CONCOURSE,,BRONX,NY,10451,212-490-3460,Bronx
40.731183,-73.857622,"Vehicle Spaces: 180, Bicycle Spaces: 18",1146424-DCA,Business,03/31/2019,Garage,REGAL PARKING CORP.,,9822,63RD DR,,REGO PARK,NY,11374,2127367171,Queens
40.7302696,-73.8581031,"Vehicle Spaces: 180, Bicycle Spaces: 18",1146395-DCA,Business,03/31/2019,Garage,REGAL PARKING CORP.,,9810,64TH AVE,,REGO PARK,NY,11374,2127367171,Queens
40.742317,-73.9925503,"Vehicle Spaces: 195, Bicycle Spaces: 19",1142057-DCA,Business,03/31/2019,Garage,22ND AND SIXTH PARKING LLC,,60,W 23RD ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.7491694,-73.9953532,"Vehicle Spaces: 25, Bicycle Spaces:",1140970-DCA,Business,03/31/2019,Garage,"GARDEN GARAGE, LLC",,253,W 29TH ST,,NEW YORK,NY,10001,212-686-9800,Manhattan
40.7491694,-73.9953532,"Vehicle Spaces: 35, Bicycle Spaces:",1140965-DCA,Business,03/31/2019,Parking Lot,"GARDEN GARAGE, LLC",,384,8TH AVE,,NEW YORK,NY,10001,212-686-9800,Manhattan
40.7616566,-73.9854979,"Vehicle Spaces: 475, Bicycle Spaces: 22",1137049-DCA,Business,07/06/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,1321,6TH AVE,,NEW YORK,NY,10019,9175456763,Manhattan
40.7652234,-73.94621,"Vehicle Spaces: 248, Bicycle Spaces: 20",1135959-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,525,E 71ST ST,,NEW YORK,NY,10021,9175456763,Manhattan
40.7472394,-73.9724247,"Vehicle Spaces: 208, Bicycle Spaces: 20",1135063-DCA,Business,03/31/2019,Garage,REALPRO PARKING LLC,,330,E 39TH ST,,NEW YORK,NY,10016,2126869800,Manhattan
40.8434168,-73.9171003,"Vehicle Spaces: 100, Bicycle Spaces: 10",1134343-DCA,Business,07/06/2018,Garage,JONATHAN & GABRIELLE PARKING INC.,,1521,INWOOD AVE,,BRONX,NY,10452,7187310931,Bronx
40.7417039,-73.9963,"Vehicle Spaces: 150, Bicycle Spaces: 15",1133687-DCA,Business,03/31/2019,Garage,SAWYER PARKING LLC,,150,W 20TH ST,,NEW YORK,NY,10011,2122428310,Manhattan
40.7808869,-73.9595576,"Vehicle Spaces: 72, Bicycle Spaces: 7",1133060-DCA,Business,03/31/2019,Garage,CROYDEN PARKING LLC,,12,E 86TH ST,,NEW YORK,NY,10028,2129562280,Manhattan
40.7421526,-73.9991354,"Vehicle Spaces: 60, Bicycle Spaces: 6",1132131-DCA,Business,03/31/2019,Garage,250 WEST PARKING CORP.,,250,W 19TH ST,,NEW YORK,NY,10011,2127367171,Manhattan
40.7358237,-73.9888025,"Vehicle Spaces: 61, Bicycle Spaces: 6",1130936-DCA,Business,03/31/2019,Garage,"CHAMPION PARKING 16, LLC",,101,E 16TH ST,,NEW YORK,NY,10003,2123085959,Manhattan
40.7634386,-73.9857748,"Vehicle Spaces: 226, Bicycle Spaces: 20",1130762-DCA,Business,03/31/2019,Garage,HJ PARKING LLC,,301-309,W 51ST ST,,NEW YORK,NY,10019,2126869800,
40.759376,-73.996287,"Vehicle Spaces: 71, Bicycle Spaces: 7",1130760-DCA,Business,03/31/2019,Garage,JDS PARKING LLC,,561,10TH AVE,,NEW YORK,NY,10036,2126869800,Manhattan
40.7704636,-73.9605633,"Vehicle Spaces: 59, Bicycle Spaces:",1130687-DCA,Business,03/31/2019,Garage,165 EAST PARKING CORP.,,165,E 72ND ST,,NEW YORK,NY,10021,2127367171,Manhattan
40.7732598,-73.9813065,"Vehicle Spaces: 80, Bicycle Spaces: 8",1127924-DCA,Business,03/31/2019,Garage,2 LINCOLN PARKING LLC,,2,LINCOLN PLZ,,NEW YORK,NY,10023,2126869800,Manhattan
40.762517,-73.9777613,"Vehicle Spaces: 99, Bicycle Spaces: 9",1127872-DCA,Business,03/31/2019,Garage,1350 SIXTH PARKING LLC,,1350,6TH AVE,,NEW YORK,NY,10019,2126809800,Manhattan
40.7619359,-73.9784656,"Vehicle Spaces: 225, Bicycle Spaces: 20",1127867-DCA,Business,03/31/2019,Garage,1330 SIXTH PARKING LLC,,57,W 53RD ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.8042568,-73.9361982,"Vehicle Spaces: 204, Bicycle Spaces: 20",1125593-DCA,Business,03/31/2019,Garage,CHAMPION 126 LLC,,162,E 126TH ST,,NEW YORK,NY,10035,2123085959,Manhattan
40.7690691,-73.9815601,"Vehicle Spaces: 88, Bicycle Spaces: 8",1125528-DCA,Business,03/31/2019,Garage,WORLD PARKING GARAGE LLC,,1,CENTRAL PARK W,,NEW YORK,NY,10023,2125643199,Manhattan
40.7804148,-73.9522497,"Vehicle Spaces: 70, Bicycle Spaces: 7",1124818-DCA,Business,03/31/2019,Garage,ROYAL 89 PARKING LLC,,200,E 89TH ST,,NEW YORK,NY,10128,2126869800,Manhattan
40.737256,-73.979923,"Vehicle Spaces: 53, Bicycle Spaces: 5",1122123-DCA,Business,03/31/2019,Garage,23RD STREET PARKING LLC,,318,E 23RD ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.7704054,-73.9546813,"Vehicle Spaces: 104, Bicycle Spaces: 10",1122008-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 75 LLC,,370,E 76TH ST,,NEW YORK,NY,10021,2123085959,Manhattan
40.7677127,-73.9836472,"Vehicle Spaces: 95, Bicycle Spaces: 9",1118641-DCA,Business,03/31/2019,Garage,"COLUMBUS CIRCLE PARKING, LLC",,330,W 58TH ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.7311724,-73.9911327,"Vehicle Spaces: 149, Bicycle Spaces: 14",1118320-DCA,Business,03/31/2019,Garage,"280 BROADWAY CAR PARK, LLC",GGMC,280,BROADWAY,,NEW YORK,NY,10007,2129966363,Manhattan
40.7901729,-73.9745424,"Vehicle Spaces: 51, Bicycle Spaces: 5",1117864-DCA,Business,03/31/2019,Garage,WEST 89TH STREET PARKING LLC,,205-209,W 89TH ST,,NEW YORK,NY,10024,2123749867,
40.8357092,-73.9284235,"Vehicle Spaces: 100, Bicycle Spaces: 10",1117512-DCA,Business,07/06/2018,Garage,NEW OGDEN PARKING INC.,,156,W 166TH ST,,BRONX,NY,10452,7184662000,Bronx
40.7856733,-73.9495341,"Vehicle Spaces: 209, Bicycle Spaces: 20",1116799-DCA,Business,03/31/2019,Garage,EAST 97TH PARKING CORP.,,175,E 96TH ST,,NEW YORK,NY,10128,2123488364,Manhattan
40.7913288,-73.9462301,"Vehicle Spaces: 89, Bicycle Spaces: 8",1109621-DCA,Business,07/06/2018,Garage,EAST 105TH STREET PARKING LLC,,156,E 105TH ST,,NEW YORK,NY,10029,2125347019,Manhattan
40.7720768,-73.9516883,"Vehicle Spaces: 57, Bicycle Spaces: 5",1105864-DCA,Business,03/31/2019,Garage,EAST 79TH STREET PARKING LLC,,505,E 79TH ST,,NEW YORK,NY,10075,2124903460,Manhattan
40.8658091,-73.9208724,"Vehicle Spaces: 77, Bicycle Spaces: 8",1103762-DCA,Business,03/31/2019,Garage and Parking Lot,SHERMAN PARKING INC.,,210,SHERMAN AVE,,NEW YORK,NY,10034,2125447275,Manhattan
40.7628363,-73.9869559,"Vehicle Spaces: 60, Bicycle Spaces: 6",1102792-DCA,Business,03/31/2019,Garage,311 PARKING CORP.,,311,W 50TH ST,,NEW YORK,NY,10019,2125869760,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 1208, Bicycle Spaces: 30",1101577-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,200,E 161ST ST,,BRONX,NY,10451,9175456763,Bronx
40.6913892,-73.989631,"Vehicle Spaces: 150, Bicycle Spaces: 15",1100843-DCA,Business,03/31/2019,Garage,LIVINGSTON STREET PARKING LLC,,111,LIVINGSTON ST,,BROOKLYN,NY,11201,212-686-9800,Brooklyn
40.7246413,-73.9912467,"Vehicle Spaces: 225, Bicycle Spaces: 20",1100022-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,425,E 52ND ST,,NEW YORK,NY,10022,9175456763,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 140, Bicycle Spaces: 14",1100021-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,400,E 54TH ST,,NEW YORK,NY,10022,9175456763,Manhattan
40.789119,-73.9753424,"Vehicle Spaces: 72, Bicycle Spaces: 7",1100018-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,411,E 53RD ST,,NEW YORK,NY,10022,9175456763,Manhattan
40.750906,-73.997697,"Vehicle Spaces: 18, Bicycle Spaces:",1099298-DCA,Business,03/31/2019,Garage,SECURE PARKING LLC,,363,W 30TH ST,,NEW YORK,NY,10001,2122398656,Manhattan
40.7359205,-73.9847874,"Vehicle Spaces: 96, Bicycle Spaces: 9",1099297-DCA,Business,03/31/2019,Garage,205 THIRD PARKING LLC,,205,3RD AVE,,NEW YORK,NY,10003,2126869800,Manhattan
40.617883,-74.0297941,"Vehicle Spaces: 135, Bicycle Spaces: 13",1097397-DCA,Business,03/31/2019,Garage,"STABLE CAR PARKING, INC.",,614,W 153RD ST,,NEW YORK,NY,10031,212-979-9815,Manhattan
40.771625,-73.9494027,"Vehicle Spaces: 31, Bicycle Spaces:",1096606-DCA,Business,03/31/2019,Garage,"EMERALD CAR PARK, LLC",,510,E 80TH ST,,NEW YORK,NY,10075,2127729802,Manhattan
40.8428299,-73.8850744,"Vehicle Spaces: 45, Bicycle Spaces: 0",1093573-DCA,Business,03/31/2019,Garage,PANTOJA USED CAR INC.,NYS BRONX PARKING,1962,CROTONA PKWY,,BRONX,NY,10460,7186178548,Bronx
40.7669612,-73.9838268,"Vehicle Spaces: 372, Bicycle Spaces: 21",1093313-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 57 LLC,,316,W 57TH ST,,NEW YORK,NY,10019,2123085959,Manhattan
40.7478193,-73.879912,"Vehicle Spaces: 75, Bicycle Spaces: 7",1085597-DCA,Business,03/31/2019,Garage,86 ST. PARKING GARAGE CORP.,,8610,ROOSEVELT AVE,,JACKSON HTS,NY,11372,7186514273,Queens
40.7536496,-73.978134,"Vehicle Spaces: 320, Bicycle Spaces: 21",1084609-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,185,E 85TH ST,,NEW YORK,NY,10028,9175456763,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 230, Bicycle Spaces: 20",1084607-DCA,Business,03/31/2019,Garage and Parking Lot,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,4140,UNION ST,,FLUSHING,NY,11355,9175456763,Queens
40.7482014,-73.9985393,"Vehicle Spaces: 839, Bicycle Spaces: 28",1079092-DCA,Business,03/31/2019,Garage,"IMPACT CAR PARK, LLC",,333,W 26TH ST,,NEW YORK,NY,10001,2122216111,Manhattan
40.778329,-73.9457997,"Vehicle Spaces: 104, Bicycle Spaces: 10",1078653-DCA,Business,03/31/2019,Garage,1725 PARKING LLC,,1725,YORK AVE,,NEW YORK,NY,10128,2126869800,Manhattan
40.7083083,-74.0060006,"Vehicle Spaces: 87, Bicycle Spaces: 8",1078641-DCA,Business,03/31/2019,Garage,CLIFF PARKING LLC,,99,JOHN ST,,NEW YORK,NY,10038,2126869800,Manhattan
40.876268,-73.905719,"Vehicle Spaces: 149, Bicycle Spaces: 15",1078473-DCA,Business,03/31/2019,Garage,2910 ATLANTIC PARKING CORP.,,188,W 230TH ST,,BRONX,NY,10463,7183648350,Bronx
40.7855694,-73.9547066,"Vehicle Spaces: 110, Bicycle Spaces: 11",1076844-DCA,Business,03/31/2019,Garage,"CARNEGIE CAR PARK, INC.",GGMC,40,E 94TH ST,,NEW YORK,NY,10128,2129966363,Manhattan
40.7077184,-74.0173994,"Vehicle Spaces: 69, Bicycle Spaces: 6",1076840-DCA,Business,03/31/2019,Garage,"COVE CLUB CAR PARK, LLC",GGMC,2,S END AVE,,NEW YORK,NY,10280,2129966363,Manhattan
40.7697153,-73.9572188,"Vehicle Spaces: 94, Bicycle Spaces: 9",1076826-DCA,Business,03/31/2019,Garage,"300 EAST 74TH STREET CAR PARK, LLC",GGMC,300,E 74TH ST,,NEW YORK,NY,10021,2129966363,Manhattan
40.7281257,-74.0084947,"Vehicle Spaces: 91, Bicycle Spaces: 9",1076703-DCA,Business,03/31/2019,Garage,GREENWICH STREET PARKING LLC,,551,GREENWICH ST,,NEW YORK,NY,10014,2126869800,Manhattan
40.7766986,-73.9439311,"Vehicle Spaces: 115, Bicycle Spaces: 11",1076044-DCA,Business,03/31/2019,Garage,"WATERVIEW PARKING, INC.",,180,E END AVE,,NEW YORK,NY,10128,2126509320,Manhattan
40.7716003,-73.9483295,"Vehicle Spaces: 52, Bicycle Spaces: 5",1074682-DCA,Business,03/31/2019,Garage,80TH ST. PARKING CORP.,,525,E 80TH ST,,NEW YORK,NY,10075,2124903460,Manhattan
40.7406981,-73.9810213,"Vehicle Spaces: 68, Bicycle Spaces: 6",1069843-DCA,Business,03/31/2019,Garage,"CHARLES PARKING, LLC",,200,E 27TH ST,,NEW YORK,NY,10016,2126849704,Manhattan
40.7566562,-73.8295038,"Vehicle Spaces: 113, Bicycle Spaces: 11",1066286-DCA,Business,03/31/2019,Garage,"SANFORD TOWER GARAGE, INC.",,13347,SANFORD AVE,,FLUSHING,NY,11355,7183598058,Queens
40.855325,-73.897301,"Vehicle Spaces: 240, Bicycle Spaces: 20",1062413-DCA,Business,07/06/2018,Garage,HILLTOP PARKING CORP.,,305,E 182ND ST,,BRONX,NY,10457,7183649580,Bronx
40.7753166,-73.9890467,"Vehicle Spaces: 166, Bicycle Spaces: 16",1061198-DCA,Business,03/31/2019,Garage,101 WEST END PARKING LLC,,101,W END AVE,,NEW YORK,NY,10023,2126869800,Manhattan
40.764673,-73.9849705,"Vehicle Spaces: 53, Bicycle Spaces: 5",1058507-DCA,Business,03/31/2019,Garage,53RD PARKING CORP.,,301,W 53RD ST,,NEW YORK,NY,10019,2127367171,Manhattan
40.7650101,-73.9646595,"Vehicle Spaces: 150, Bicycle Spaces: 15",1036915-DCA,Business,03/31/2019,Garage,160 PARKING CORP.,,160,E 65TH ST,,NEW YORK,NY,10065,2127367171,Manhattan
40.7817853,-73.9496422,"Vehicle Spaces: 69, Bicycle Spaces:",1030813-DCA,Business,03/31/2019,Garage and Parking Lot,"PLAZA CAR PARK, LLC",,2,PLAZA ST,,BROOKLYN,NY,11238,212-221-6111,Brooklyn
40.706884,-74.01796,"Vehicle Spaces: 42, Bicycle Spaces:",1030045-DCA,Business,03/31/2019,Garage,"BATTERY PLACE CAR PARK, LLC",GGMC,50,BATTERY PL,,NEW YORK,NY,10280,2129966363,Manhattan
40.7357214,-73.9829391,"Vehicle Spaces: 106, Bicycle Spaces: 10",1029225-DCA,Business,03/31/2019,Garage,245 EAST 19 STREET PARKING LLC,,245,E 19TH ST,,NEW YORK,NY,10003,2126869800,Manhattan
40.8606063,-73.8960238,"Vehicle Spaces: 139, Bicycle Spaces: 13",1026542-DCA,Business,03/31/2019,Garage,GEM PARKING CORP.,,260,E 188TH ST,,BRONX,NY,10458,2124903460,Bronx
40.8883595,-73.9098651,"Vehicle Spaces: 123, Bicycle Spaces: 12",1023251-DCA,Business,03/31/2019,Garage,HUDSON RIVER PARKING CORP.,,3720,HENRY HUDSON PKWY,,BRONX,NY,10463,2127367171,Bronx
40.7432947,-73.992948,"Vehicle Spaces: 140, Bicycle Spaces: 14",1022575-DCA,Business,03/31/2019,Garage,"101 CAR PARK, LLC",,101,W 23RD ST,,NEW YORK,NY,10011,2122216111,Manhattan
40.7547099,-73.9824109,"Vehicle Spaces: 188, Bicycle Spaces: 18",1020999-DCA,Business,03/31/2019,Garage,1114 SIXTH PARKING LLC,,1114,AVENUE OF THE AMERICAS,,NEW YORK,NY,10036,212-686-9800,Manhattan
40.6314879,-73.9442756,"Vehicle Spaces: 200, Bicycle Spaces: 22",1019560-DCA,Business,03/31/2019,Garage,CENTURY CAR PARK LLC,,3310,AVENUE H,,BROOKLYN,NY,11210,2122216111,Brooklyn
40.7329747,-73.8578491,"Vehicle Spaces: 224, Bicycle Spaces: 20",1016447-DCA,Business,03/31/2019,Garage,PARADISE GARAGE CORP.,,6260,99TH ST,,REGO PARK,NY,11374,2127367171,Queens
40.7046296,-74.0107791,"Vehicle Spaces: 400, Bicycle Spaces: 22",1013974-DCA,Business,07/06/2018,Garage and Parking Lot,SOUTH WILLIAM PARKING LLC,,16,S WILLIAM ST,,NEW YORK,NY,10004,2126869800,Manhattan
40.7382384,-74.0085589,"Vehicle Spaces: 100, Bicycle Spaces: 10",1012409-DCA,Business,03/31/2019,Garage,99 JANE STREET PARKING LLC,,99,JANE ST,,NEW YORK,NY,10014,212-686-9800,Manhattan
40.7350943,-73.9893934,"Vehicle Spaces: 198, Bicycle Spaces: 19",1010570-DCA,Business,03/31/2019,Garage,UNION SQUARE CAR PARK LLC,GGMC,1,IRVING PL,,NEW YORK,NY,10003,2129966363,Manhattan
40.7654187,-73.98438,"Vehicle Spaces: 92, Bicycle Spaces: 9",1010039-DCA,Business,03/31/2019,Garage,300 PARKING INC.,,300,W 55TH ST,,NEW YORK,NY,10019,2127367171,Manhattan
40.6894704,-73.9787887,"Vehicle Spaces: 316, Bicycle Spaces: 21",1009614-DCA,Business,03/31/2019,Garage,"DISCOUNT PARKING, INC",,180,ASHLAND PL,,BROOKLYN,NY,11217,5166267412,Brooklyn
40.7555796,-73.9828348,"Vehicle Spaces: 80, Bicycle Spaces: 8",1006124-DCA,Business,03/31/2019,Garage,"EDISON NY PARKING, LLC",,161,10TH AVE,,NEW YORK,NY,10011,973-643-7700,Manhattan
40.741355,-74.0032029,"Vehicle Spaces: 625, Bicycle Spaces: 24",1002786-DCA,Business,03/31/2019,Garage,111 EIGHTH AVENUE PARKING LLC,,111,8TH AVE,,NEW YORK,NY,10011,2126869800,Manhattan
40.7185276,-73.8364784,"Vehicle Spaces: 66, Bicycle Spaces: 6",1002428-DCA,Business,03/31/2019,Garage,REED PARKING CORP.,,10025,QUEENS BLVD,,FLUSHING,NY,11375,2124903460,Queens
40.7488566,-73.9732339,"Vehicle Spaces: 130, Bicycle Spaces: 13",1001573-DCA,Business,03/31/2019,Garage,245 EAST 40TH ST. PARKING LLC,,747,2ND AVE,,NEW YORK,NY,10017,2126869800,Manhattan
40.76834,-73.966572,"Vehicle Spaces: 79, Bicycle Spaces: 7",1001512-DCA,Business,03/31/2019,Garage,650 PARKING CORP.,,650,PARK AVE,,NEW YORK,NY,10065,2124722596,Manhattan
40.7472095,-73.9807604,"Vehicle Spaces: 150, Bicycle Spaces: 15",0999137-DCA,Business,03/31/2019,Garage,9-11 LLC,,9,PARK AVE,,NEW YORK,NY,10016,212-686-9800,Manhattan
40.7521613,-73.9728351,"Vehicle Spaces: 165, Bicycle Spaces: 16",0992903-DCA,Business,03/31/2019,Garage,"SEVEN ELEVEN CAR PARK, LLC",GGMC,711,3RD AVE,,NEW YORK,NY,10017,2129966363,Manhattan
40.866366,-73.884512,"Vehicle Spaces: 100, Bicycle Spaces: 10",0992413-DCA,Business,07/06/2018,Parking Lot,CASTLE PARKING CORP.,,2846,WEBSTER AVE,,BRONX,NY,10458,7189334751,Bronx
40.7605755,-73.9962637,"Vehicle Spaces: 75, Bicycle Spaces: 7",0984363-DCA,Business,03/31/2019,Garage,520 WEST PARKING CORP.,,520,W 43RD ST,,NEW YORK,NY,10036,2127367171,Manhattan
40.7386294,-74.0059501,"Vehicle Spaces: 110, Bicycle Spaces: 11",0984236-DCA,Business,03/31/2019,Garage,61 JANE PARKING CORP.,,61,JANE ST,,NEW YORK,NY,10014,2122436303,Manhattan
40.7630033,-73.9875141,"Vehicle Spaces: 124, Bicycle Spaces: 12",0982918-DCA,Business,03/31/2019,Garage,331 50TH ST. PARKING CORP.,,336,W 51ST ST,,NEW YORK,NY,10019,2127577247,Manhattan
40.7161838,-74.0096543,"Vehicle Spaces: 89, Bicycle Spaces: 8",0981503-DCA,Business,03/31/2019,Garage,SKY PARKING CORP.,,121,READE ST,,NEW YORK,NY,10013,2126083060,Manhattan
40.6564476,-74.0130915,"Vehicle Spaces: 100, Bicycle Spaces: 10",0980801-DCA,Business,03/31/2019,Garage,"FIRST AVENUE PARKING, LLC",,630,1ST AVE,,NEW YORK,NY,10016,2127367171,Manhattan
40.7691095,-73.9687166,"Vehicle Spaces: 96, Bicycle Spaces: 9",0980378-DCA,Business,03/31/2019,Garage,CENTRAL GARAGE CORP.,,860,5TH AVE,,NEW YORK,NY,10065,2127367171,Manhattan
40.690198,-73.969578,"Vehicle Spaces: 33, Bicycle Spaces:",0979174-DCA,Business,03/31/2019,Garage,CLINTON HILL GARAGE CORP.,,240,VANDERBILT AVE,,BROOKLYN,NY,11205,3476023636,Brooklyn
40.8650458,-73.9090281,"Vehicle Spaces: 495, Bicycle Spaces: 25",0976776-DCA,Business,07/06/2018,Garage,BRONX CAR PARK SYSTEMS INC.,,2425,SEDGWICK AVE,,BRONX,NY,10468,212-221-6111,Bronx
40.7515773,-73.9689733,"Vehicle Spaces: 155, Bicycle Spaces: 15",0976183-DCA,Business,03/31/2019,Garage,EVER-READY PARKING INC.,,330,E 46TH ST,,NEW YORK,NY,10017,2127367171,Manhattan
40.762733,-73.9651645,"Vehicle Spaces: 131, Bicycle Spaces: 13",0976075-DCA,Business,03/31/2019,Garage,PREMIER PARKING LLC,,203,E 61ST ST,,NEW YORK,NY,10065,2126869800,Manhattan
40.8749689,-73.8857803,"Vehicle Spaces: 95, Bicycle Spaces:",0975588-DCA,Business,03/31/2019,,"ZOOM CAR PARK, INC.",,3130,GRAND CONCOURSE,,BRONX,NY,10458,2122216111,Bronx
40.6647643,-73.982183,"Vehicle Spaces: 149, Bicycle Spaces: 15",0974656-DCA,Business,03/31/2019,Garage and Parking Lot,SLOPE CAR PARK INC.,,429,12TH ST,,BROOKLYN,NY,11215,2122216111,Brooklyn
40.7556069,-73.9614096,"Vehicle Spaces: 88, Bicycle Spaces: 8",0972256-DCA,Business,03/31/2019,Garage,EASTSIDE PARKING LLC,,45,SUTTON PL S,,NEW YORK,NY,10022,2123558890,Manhattan
40.7436585,-73.9953177,"Vehicle Spaces: 105, Bicycle Spaces: 10",0968559-DCA,Business,03/31/2019,Garage,EFFICIENT PARKING LLC,,170,W 23RD ST,,NEW YORK,NY,10011,212-686-9800,Manhattan
40.728422,-73.985982,"Vehicle Spaces: 48, Bicycle Spaces:",0966613-DCA,Business,03/31/2019,Garage,"RISING WOLF PARKING GARAGE, LLC",,336,E 9TH ST,,NEW YORK,NY,10003,2124755858,Manhattan
40.7246413,-73.9912467,"Vehicle Spaces: 900, Bicycle Spaces: 27",0965331-DCA,Business,07/06/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,20990,23RD AVE,,BAYSIDE,NY,11360,9175456763,Queens
40.7246413,-73.9912467,"Vehicle Spaces: 900, Bicycle Spaces: 27",0965328-DCA,Business,03/31/2019,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,21010,23RD AVE,,BAYSIDE,NY,11360,9175456763,Queens
40.7901294,-73.9676525,"Vehicle Spaces: 48, Bicycle Spaces:",0964031-DCA,Business,07/06/2018,Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",,21,E 15TH ST,,NEW YORK,NY,10003,9175456763,Manhattan
40.725143,-73.994577,"Vehicle Spaces: 21, Bicycle Spaces:",0962302-DCA,Business,03/31/2019,Garage,VIP CAPITAL PARKING CORPORATION,,298,MULBERRY ST,,NEW YORK,NY,10012,2129253331,Manhattan
40.7197099,-73.8387601,"Vehicle Spaces: 87, Bicycle Spaces: 8",0955232-DCA,Business,03/31/2019,Garage,PARK BRIAR GARAGE,,11045,QUEENS BLVD,,FOREST HILLS,NY,11375,2127367171,Queens
